AirlineCode,AirlineName,AirportCode,AirportName,Count_Arrivals,Count_ArrFlights_Delayed15PlusMin,Count_Airline_Delay,Count_Weather_Delay,Count_NAS_Delay,Count_Security_Delay,Count_LateAircraft_Delay,Count_Arrivals_Cancelled,Count_Arrivals_Diverted,TotalMinutes_Arrivals_Delay,TotalMinutes_Airline_Delay,TotalMinutes_Weather_Delay,TotalMinutes_NAS_Delay,TotalMinutes_Security_Delay,TotalMinutes_LateAircraft_Delay
MQ,Envoy Air (American Airlines),DCA,"Washington, DC: Ronald Reagan Washington National",255,34,9.0600004196167,1.0199999809265137,9.5600004196167,0,14.359999656677246,0,0,1797,493,39,314,0,951
MQ,Envoy Air (American Airlines),DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6051,1215,203.55999755859375,127.45999908447266,362.8800048828125,2.299999952316284,518.7999877929688,118,15,87829,17366,17246,16028,46,37143
MQ,Envoy Air (American Airlines),DSM,"Des Moines, IA: Des Moines International",72,21,6.670000076293945,0.33000001311302185,8.350000381469727,0,5.639999866485596,0,0,1029,270,38,359,0,362
MQ,Envoy Air (American Airlines),DTW,"Detroit, MI: Detroit Metro Wayne County",32,10,3.069999933242798,2.2200000286102295,1.7300000190734863,0,2.9800000190734863,2,0,684,215,177,136,0,156
MQ,Envoy Air (American Airlines),ECP,"Panama City, FL: Northwest Florida Beaches International",2,1,0.4399999976158142,0,0,0,0.5600000023841858,0,0,16,7,0,0,0,9
MQ,Envoy Air (American Airlines),ELP,"El Paso, TX: El Paso International",98,14,3.9600000381469727,0.1899999976158142,5.059999942779541,0,4.78000020980835,1,0,718,144,26,115,0,433
MQ,Envoy Air (American Airlines),EVV,"Evansville, IN: Evansville Regional",62,9,3.6600000858306885,1.0199999809265137,2.0899999141693115,0,2.240000009536743,1,0,511,252,32,56,0,171
MQ,Envoy Air (American Airlines),EWR,"Newark, NJ: Newark Liberty International",102,25,7.010000228881836,0.6200000047683716,12.510000228881836,1,3.869999885559082,0,0,1068,298,13,468,68,221
MQ,Envoy Air (American Airlines),EYW,"Key West, FL: Key West International",146,49,11.210000038146973,1.9199999570846558,20.149999618530273,0,15.710000038146973,3,0,2491,617,94,954,0,826
MQ,Envoy Air (American Airlines),FAR,"Fargo, ND: Hector International",151,31,7.110000133514404,2.450000047683716,7.090000152587891,0,14.34000015258789,0,0,1437,341,143,217,0,736
MQ,Envoy Air (American Airlines),FAT,"Fresno, CA: Fresno Yosemite International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,Envoy Air (American Airlines),FSD,"Sioux Falls, SD: Joe Foss Field",70,9,2,0.2199999988079071,6.78000020980835,0,0,0,0,337,68,24,245,0,0
MQ,Envoy Air (American Airlines),FSM,"Fort Smith, AR: Fort Smith Regional",63,12,1.3700000047683716,0.20000000298023224,3.609999895095825,0,6.820000171661377,2,0,679,32,10,155,0,482
MQ,Envoy Air (American Airlines),FWA,"Fort Wayne, IN: Fort Wayne International",62,18,1.809999942779541,0.4300000071525574,8.319999694824219,0,7.429999828338623,0,0,824,52,35,284,0,453
MQ,Envoy Air (American Airlines),GCK,"Garden City, KS: Garden City Regional",62,13,3.640000104904175,1.7100000381469727,1.0399999618530273,0,6.610000133514404,1,1,777,265,109,37,0,366
MQ,Envoy Air (American Airlines),GJT,"Grand Junction, CO: Grand Junction Regional",71,19,3.880000114440918,0.9599999785423279,12.119999885559082,0,2.0399999618530273,0,1,414,89,16,242,0,67
MQ,Envoy Air (American Airlines),GNV,"Gainesville, FL: Gainesville Regional",62,13,1.9900000095367432,1.159999966621399,8.510000228881836,0,1.340000033378601,1,0,368,47,28,252,0,41
MQ,Envoy Air (American Airlines),GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",40,6,0.23999999463558197,0,2.9800000190734863,0,2.7799999713897705,2,1,273,13,0,142,0,118
MQ,Envoy Air (American Airlines),GRB,"Green Bay, WI: Green Bay Austin Straubel International",39,6,2.509999990463257,0.8399999737739563,1.159999966621399,0,1.4900000095367432,0,0,251,76,46,54,0,75
MQ,Envoy Air (American Airlines),GRK,"Killeen, TX: Robert Gray AAF",98,20,5.079999923706055,1.2000000476837158,5.119999885559082,0,8.609999656677246,1,0,941,291,40,144,0,466
MQ,Envoy Air (American Airlines),GRR,"Grand Rapids, MI: Gerald R. Ford International",44,11,1.7100000381469727,0,4.170000076293945,0,5.119999885559082,0,0,639,110,0,222,0,307
MQ,Envoy Air (American Airlines),GSO,"Greensboro/High Point, NC: Piedmont Triad International",62,14,3.549999952316284,0,3.630000114440918,0,6.809999942779541,0,0,1059,279,0,393,0,387
MQ,Envoy Air (American Airlines),GSP,"Greer, SC: Greenville-Spartanburg International",115,25,9.399999618530273,0,9.84000015258789,0,5.760000228881836,0,0,1481,505,0,516,0,460
MQ,Envoy Air (American Airlines),HDN,"Hayden, CO: Yampa Valley",5,2,0.2800000011920929,0,1.7200000286102295,0,0,0,0,35,5,0,30,0,0
MQ,Envoy Air (American Airlines),HHH,"Hilton Head, SC: Hilton Head Airport",62,14,3.819999933242798,1.7100000381469727,6.059999942779541,0.46000000834465027,1.9500000476837158,0,0,565,171,92,194,16,92
MQ,Envoy Air (American Airlines),HOU,"Houston, TX: William P Hobby",186,41,15.670000076293945,2.430000066757202,11.5,0,11.399999618530273,4,0,2170,686,247,517,0,720
MQ,Envoy Air (American Airlines),HPN,"White Plains, NY: Westchester County",115,27,5.690000057220459,0,13.199999809265137,0,8.109999656677246,0,0,1200,234,0,418,0,548
MQ,Envoy Air (American Airlines),HRL,"Harlingen/San Benito, TX: Valley International",129,17,4.800000190734863,2.240000009536743,2.1500000953674316,0,7.809999942779541,4,2,1025,230,282,93,0,420
MQ,Envoy Air (American Airlines),HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",210,44,8.300000190734863,1.3799999952316284,11.449999809265137,1.2799999713897705,21.600000381469727,5,0,2659,311,155,580,37,1576
MQ,Envoy Air (American Airlines),IAH,"Houston, TX: George Bush Intercontinental/Houston",207,53,10.800000190734863,4.110000133514404,22.760000228881836,0.800000011920929,14.539999961853027,2,0,3633,367,448,1654,16,1148
MQ,Envoy Air (American Airlines),ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",199,28,6.849999904632568,0.7300000190734863,10.100000381469727,0,10.319999694824219,5,0,1393,309,26,352,0,706
MQ,Envoy Air (American Airlines),ILM,"Wilmington, NC: Wilmington International",27,6,3.0399999618530273,0.1899999976158142,1.2599999904632568,0,1.5099999904632568,0,0,346,186,3,43,0,114
MQ,Envoy Air (American Airlines),IND,"Indianapolis, IN: Indianapolis International",70,8,2.930000066757202,0,2.450000047683716,0,2.619999885559082,1,0,350,166,0,95,0,89
MQ,Envoy Air (American Airlines),JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",85,23,2.059999942779541,2.1700000762939453,9.229999542236328,0,9.539999961853027,1,0,1072,55,66,289,0,662
MQ,Envoy Air (American Airlines),JAX,"Jacksonville, FL: Jacksonville International",81,11,2.0199999809265137,0.8399999737739563,3.299999952316284,0,4.840000152587891,2,0,837,107,53,221,0,456
MQ,Envoy Air (American Airlines),LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",62,12,2.609999895095825,0.7799999713897705,0.7200000286102295,0,7.880000114440918,3,0,591,101,25,16,0,449
MQ,Envoy Air (American Airlines),LBB,"Lubbock, TX: Lubbock Preston Smith International",200,28,6.440000057220459,3.190000057220459,5.179999828338623,0,13.199999809265137,6,0,1585,266,151,206,0,962
MQ,Envoy Air (American Airlines),LCH,"Lake Charles, LA: Lake Charles Regional",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,Envoy Air (American Airlines),LEX,"Lexington, KY: Blue Grass",52,11,5.070000171661377,0,1.3200000524520874,0,4.610000133514404,2,2,665,288,0,61,0,316
MQ,Envoy Air (American Airlines),LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",367,78,18.139999389648438,2.440000057220459,28,0,29.43000030517578,6,0,3888,697,123,1069,0,1999
MQ,Envoy Air (American Airlines),LRD,"Laredo, TX: Laredo International",120,22,6.960000038146973,0.8799999952316284,8.989999771118164,0,5.170000076293945,4,0,1248,267,106,319,0,556
MQ,Envoy Air (American Airlines),MAF,"Midland/Odessa, TX: Midland International Air and Space Port",216,34,7.659999847412109,2.380000114440918,7.199999809265137,0,16.760000228881836,6,0,1747,250,190,287,0,1020
MQ,Envoy Air (American Airlines),MCI,"Kansas City, MO: Kansas City International",35,3,0,0.4699999988079071,0.6299999952316284,0,1.899999976158142,0,0,182,0,38,25,0,119
MQ,Envoy Air (American Airlines),MEM,"Memphis, TN: Memphis International",144,19,6.320000171661377,0.9700000286102295,4.650000095367432,0,7.059999942779541,1,0,918,354,59,238,0,267
MQ,Envoy Air (American Airlines),MFE,"Mission/McAllen/Edinburg, TX: McAllen International",31,5,1.0499999523162842,0.47999998927116394,0.5199999809265137,0,2.950000047683716,1,1,616,156,90,62,0,308
MQ,Envoy Air (American Airlines),MGM,"Montgomery, AL: Montgomery Regional",33,3,0.6299999952316284,0.3400000035762787,0.800000011920929,0,1.2300000190734863,0,0,158,27,22,49,0,60
MQ,Envoy Air (American Airlines),MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",62,10,1.159999966621399,0,2.549999952316284,0,6.289999961853027,2,0,478,94,0,91,0,293
MQ,Envoy Air (American Airlines),MIA,"Miami, FL: Miami International",1386,319,62.29999923706055,12.40999984741211,102.12999725341797,2.0799999237060547,140.0800018310547,16,7,19311,2887,1569,5761,143,8951
MQ,Envoy Air (American Airlines),MKE,"Milwaukee, WI: General Mitchell International",27,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MQ,Envoy Air (American Airlines),MLI,"Moline, IL: Quad Cities International",62,17,2.4100000858306885,2.190000057220459,5.570000171661377,0,6.820000171661377,0,0,948,155,172,224,0,397
