year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,3,G7,GoJet Airlines LLC d/b/a United Express,MHT,"Manchester, NH: Manchester Boston Regional",62.00,7.00,2.29,0.00,1.81,0.00,2.89,0.00,0.00,338.00,97.00,0.00,48.00,0.00,193.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",21.00,3.00,0.06,0.00,0.62,0.00,2.32,0.00,0.00,235.00,5.00,0.00,36.00,0.00,194.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,OMA,"Omaha, NE: Eppley Airfield",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",582.00,62.00,18.38,2.92,15.67,0.00,25.03,0.00,1.00,5260.00,2154.00,237.00,664.00,0.00,2205.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,33.00,0.00,0.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",25.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,221.00,98.00,0.00,0.00,0.00,123.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,PQI,"Presque Isle/Houlton, ME: Presque Isle International",54.00,4.00,1.04,1.00,1.12,0.00,0.83,3.00,2.00,821.00,606.00,88.00,67.00,0.00,60.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",113.00,10.00,2.41,0.00,0.86,0.00,6.74,0.00,0.00,546.00,104.00,0.00,27.00,0.00,415.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",84.00,5.00,3.51,0.00,1.15,0.00,0.34,2.00,0.00,174.00,138.00,0.00,25.00,0.00,11.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",224.00,27.00,8.70,0.05,4.71,0.00,13.54,1.00,0.00,2215.00,640.00,9.00,162.00,0.00,1404.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",81.00,7.00,0.64,0.00,4.86,0.00,1.51,0.00,0.00,390.00,14.00,0.00,175.00,0.00,201.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,SAV,"Savannah, GA: Savannah/Hilton Head International",6.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,43.00,0.00,0.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",62.00,12.00,4.41,0.00,6.15,0.00,1.43,0.00,0.00,489.00,149.00,0.00,197.00,0.00,143.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",161.00,17.00,8.38,0.00,3.41,0.00,5.20,0.00,1.00,1007.00,452.00,0.00,128.00,0.00,427.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",28.00,1.00,0.43,0.00,0.00,0.00,0.57,0.00,0.00,90.00,39.00,0.00,0.00,0.00,51.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",24.00,5.00,1.08,0.00,2.03,0.00,1.89,0.00,0.00,275.00,34.00,0.00,51.00,0.00,190.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",49.00,7.00,2.85,0.00,2.44,0.00,1.71,0.00,0.00,425.00,214.00,0.00,112.00,0.00,99.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00
2024,3,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",13.00,1.00,0.45,0.55,0.00,0.00,0.00,0.00,1.00,56.00,25.00,31.00,0.00,0.00,0.00
2024,3,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",18.00,3.00,2.91,0.00,0.00,0.00,0.09,0.00,0.00,70.00,68.00,0.00,0.00,0.00,2.00
2024,3,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2642.00,317.00,167.20,10.63,13.89,0.94,124.34,14.00,1.00,12305.00,6523.00,390.00,358.00,31.00,5003.00
2024,3,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",419.00,45.00,26.47,0.00,1.17,0.00,17.36,1.00,0.00,1245.00,776.00,0.00,21.00,0.00,448.00
2024,3,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,10.00,7.45,0.00,0.00,0.00,2.55,0.00,0.00,422.00,206.00,0.00,0.00,0.00,216.00
2024,3,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",651.00,53.00,29.50,0.94,0.81,0.00,21.75,1.00,0.00,1444.00,804.00,15.00,17.00,0.00,608.00
2024,3,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",111.00,20.00,13.94,0.00,0.00,0.00,6.06,0.00,0.00,716.00,526.00,0.00,0.00,0.00,190.00
2024,3,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",190.00,28.00,22.54,0.00,0.00,0.00,5.46,6.00,0.00,1771.00,1549.00,0.00,0.00,0.00,222.00
2024,3,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",54.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,98.00,0.00,0.00,0.00,0.00
2024,3,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",735.00,79.00,45.47,0.00,1.00,0.00,32.53,1.00,0.00,2120.00,1177.00,0.00,15.00,0.00,928.00
2024,3,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",70.00,15.00,11.89,0.00,0.00,0.21,2.90,1.00,0.00,509.00,328.00,0.00,0.00,10.00,171.00
2024,3,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1107.00,122.00,83.66,2.63,3.55,0.00,32.16,6.00,2.00,5959.00,4521.00,229.00,91.00,0.00,1118.00
2024,3,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31.00,5.00,3.98,0.00,0.00,0.00,1.02,0.00,0.00,143.00,110.00,0.00,0.00,0.00,33.00
2024,3,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62.00,14.00,12.75,0.00,0.00,0.00,1.25,0.00,0.00,410.00,364.00,0.00,0.00,0.00,46.00
2024,3,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,5.00,4.15,0.00,0.00,0.00,0.85,0.00,0.00,212.00,149.00,0.00,0.00,0.00,63.00
2024,3,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",49.00,8.00,6.00,0.00,0.00,0.00,2.00,0.00,0.00,427.00,369.00,0.00,0.00,0.00,58.00
2024,3,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",63.00,17.00,12.68,0.00,0.00,0.00,4.32,1.00,1.00,538.00,383.00,0.00,0.00,0.00,155.00
2024,3,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",64.00,18.00,15.66,0.00,0.00,0.84,1.50,5.00,0.00,2223.00,2125.00,0.00,0.00,38.00,60.00
2024,3,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",44.00,10.00,8.00,0.00,0.00,0.00,2.00,0.00,0.00,246.00,196.00,0.00,0.00,0.00,50.00
2024,3,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",62.00,12.00,9.19,0.00,0.00,0.87,1.94,0.00,0.00,396.00,252.00,0.00,0.00,72.00,72.00
2024,3,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",147.00,32.00,11.23,2.97,5.73,0.00,12.07,2.00,0.00,2127.00,534.00,359.00,233.00,0.00,1001.00
2024,3,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",28.00,10.00,2.68,0.00,1.56,0.00,5.75,0.00,0.00,381.00,137.00,0.00,62.00,0.00,182.00
2024,3,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",88.00,21.00,8.84,0.87,2.75,0.00,8.53,3.00,0.00,980.00,379.00,44.00,92.00,0.00,465.00
2024,3,MQ,Envoy Air,ALB,"Albany, NY: Albany International",25.00,3.00,0.25,0.00,0.88,0.00,1.88,0.00,0.00,55.00,5.00,0.00,14.00,0.00,36.00
2024,3,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",204.00,30.00,9.50,1.35,2.77,0.00,16.38,3.00,0.00,1941.00,491.00,56.00,202.00,0.00,1192.00
2024,3,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",61.00,16.00,1.95,1.15,9.60,0.00,3.30,0.00,0.00,494.00,49.00,47.00,280.00,0.00,118.00
2024,3,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",62.00,21.00,0.77,0.13,5.04,0.00,15.06,0.00,0.00,843.00,32.00,4.00,129.00,0.00,678.00
2024,3,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",168.00,50.00,15.36,1.72,22.91,0.35,9.66,1.00,0.00,2135.00,713.00,76.00,840.00,28.00,478.00
2024,3,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",93.00,14.00,4.50,0.00,2.90,0.00,6.61,0.00,0.00,888.00,355.00,0.00,105.00,0.00,428.00
2024,3,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",22.00,6.00,1.99,0.00,0.58,0.00,3.43,0.00,0.00,278.00,105.00,0.00,31.00,0.00,142.00
2024,3,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",53.00,9.00,2.82,0.08,3.09,0.00,3.00,0.00,0.00,528.00,163.00,6.00,121.00,0.00,238.00
2024,3,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",35.00,1.00,0.47,0.00,0.00,0.00,0.53,0.00,0.00,77.00,36.00,0.00,0.00,0.00,41.00
2024,3,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",157.00,45.00,7.72,0.73,17.45,0.64,18.47,3.00,1.00,2031.00,416.00,18.00,721.00,25.00,851.00
2024,3,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",62.00,5.00,0.57,0.00,3.61,0.00,0.82,0.00,0.00,191.00,19.00,0.00,132.00,0.00,40.00
2024,3,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.00,4.00,0.88,0.00,0.00,0.00,3.12,0.00,0.00,155.00,14.00,0.00,0.00,0.00,141.00
2024,3,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62.00,9.00,0.83,1.17,3.58,0.00,3.42,0.00,0.00,448.00,20.00,98.00,108.00,0.00,222.00
2024,3,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",269.00,46.00,9.35,2.35,10.90,0.00,23.40,3.00,0.00,3114.00,1289.00,90.00,422.00,0.00,1313.00
2024,3,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",54.00,5.00,2.17,0.00,0.55,0.00,2.29,0.00,0.00,315.00,178.00,0.00,23.00,0.00,114.00
2024,3,MQ,Envoy Air,BOS,"Boston, MA: Logan International",180.00,25.00,8.53,1.60,8.06,0.00,6.82,0.00,0.00,1265.00,311.00,61.00,445.00,0.00,448.00
2024,3,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62.00,13.00,4.37,1.32,1.14,1.00,5.17,2.00,4.00,1107.00,365.00,178.00,94.00,31.00,439.00
2024,3,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",152.00,29.00,8.33,1.85,8.30,0.97,9.56,4.00,0.00,1983.00,847.00,118.00,339.00,29.00,650.00
2024,3,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",90.00,23.00,6.66,1.10,7.55,0.00,7.68,1.00,0.00,1623.00,272.00,170.00,330.00,0.00,851.00
2024,3,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",27.00,5.00,1.00,0.00,3.75,0.00,0.25,0.00,0.00,166.00,17.00,0.00,136.00,0.00,13.00
2024,3,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",50.00,9.00,1.51,0.11,1.58,0.00,5.80,1.00,0.00,670.00,90.00,19.00,85.00,0.00,476.00
2024,3,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",38.00,13.00,2.49,0.04,4.63,0.00,5.83,0.00,0.00,604.00,106.00,8.00,135.00,0.00,355.00
2024,3,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93.00,13.00,4.69,0.27,4.40,0.00,3.64,2.00,0.00,527.00,163.00,14.00,115.00,0.00,235.00
2024,3,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",34.00,5.00,2.33,0.92,1.75,0.00,0.00,0.00,0.00,145.00,55.00,56.00,34.00,0.00,0.00
2024,3,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",93.00,11.00,2.19,0.43,0.09,0.00,8.30,2.00,0.00,710.00,80.00,28.00,5.00,0.00,597.00
2024,3,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",523.00,121.00,16.69,5.30,47.64,0.00,51.38,1.00,1.00,5197.00,858.00,238.00,1223.00,0.00,2878.00
2024,3,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",270.00,54.00,17.03,2.08,13.03,0.00,21.85,1.00,0.00,3888.00,1542.00,237.00,628.00,0.00,1481.00
2024,3,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",124.00,28.00,2.54,1.37,9.35,0.00,14.74,0.00,0.00,1505.00,147.00,68.00,317.00,0.00,973.00
2024,3,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31.00,5.00,1.95,0.02,1.56,0.00,1.47,0.00,0.00,242.00,59.00,1.00,67.00,0.00,115.00
2024,3,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",147.00,28.00,4.60,2.31,7.00,0.00,14.09,1.00,0.00,2143.00,178.00,697.00,250.00,0.00,1018.00
2024,3,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",217.00,38.00,10.44,3.94,10.93,0.00,12.69,5.00,1.00,1772.00,430.00,225.00,436.00,0.00,681.00
2024,3,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",237.00,52.00,10.55,0.01,19.54,0.00,21.89,2.00,0.00,3166.00,1190.00,2.00,813.00,0.00,1161.00
2024,3,MQ,Envoy Air,DAB,"Daytona Beach, FL: Daytona Beach International",5.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,123.00,0.00,67.00,56.00,0.00,0.00
2024,3,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",255.00,34.00,9.06,1.02,9.56,0.00,14.36,0.00,0.00,1797.00,493.00,39.00,314.00,0.00,951.00
2024,3,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6051.00,1215.00,203.56,127.46,362.88,2.30,518.80,118.00,15.00,87829.00,17366.00,17246.00,16028.00,46.00,37143.00
2024,3,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",72.00,21.00,6.67,0.33,8.35,0.00,5.64,0.00,0.00,1029.00,270.00,38.00,359.00,0.00,362.00
2024,3,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",32.00,10.00,3.07,2.22,1.73,0.00,2.98,2.00,0.00,684.00,215.00,177.00,136.00,0.00,156.00
2024,3,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",2.00,1.00,0.44,0.00,0.00,0.00,0.56,0.00,0.00,16.00,7.00,0.00,0.00,0.00,9.00
2024,3,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",98.00,14.00,3.96,0.19,5.06,0.00,4.78,1.00,0.00,718.00,144.00,26.00,115.00,0.00,433.00
2024,3,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62.00,9.00,3.66,1.02,2.09,0.00,2.24,1.00,0.00,511.00,252.00,32.00,56.00,0.00,171.00
2024,3,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",102.00,25.00,7.01,0.62,12.51,1.00,3.87,0.00,0.00,1068.00,298.00,13.00,468.00,68.00,221.00
2024,3,MQ,Envoy Air,EYW,"Key West, FL: Key West International",146.00,49.00,11.21,1.92,20.15,0.00,15.71,3.00,0.00,2491.00,617.00,94.00,954.00,0.00,826.00
2024,3,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",151.00,31.00,7.11,2.45,7.09,0.00,14.34,0.00,0.00,1437.00,341.00,143.00,217.00,0.00,736.00
2024,3,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",70.00,9.00,2.00,0.22,6.78,0.00,0.00,0.00,0.00,337.00,68.00,24.00,245.00,0.00,0.00
2024,3,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",63.00,12.00,1.37,0.20,3.61,0.00,6.82,2.00,0.00,679.00,32.00,10.00,155.00,0.00,482.00
2024,3,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",62.00,18.00,1.81,0.43,8.32,0.00,7.43,0.00,0.00,824.00,52.00,35.00,284.00,0.00,453.00
2024,3,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62.00,13.00,3.64,1.71,1.04,0.00,6.61,1.00,1.00,777.00,265.00,109.00,37.00,0.00,366.00
2024,3,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",71.00,19.00,3.88,0.96,12.12,0.00,2.04,0.00,1.00,414.00,89.00,16.00,242.00,0.00,67.00
2024,3,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",62.00,13.00,1.99,1.16,8.51,0.00,1.34,1.00,0.00,368.00,47.00,28.00,252.00,0.00,41.00
2024,3,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",40.00,6.00,0.24,0.00,2.98,0.00,2.78,2.00,1.00,273.00,13.00,0.00,142.00,0.00,118.00
2024,3,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",39.00,6.00,2.51,0.84,1.16,0.00,1.49,0.00,0.00,251.00,76.00,46.00,54.00,0.00,75.00
2024,3,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",98.00,20.00,5.08,1.20,5.12,0.00,8.61,1.00,0.00,941.00,291.00,40.00,144.00,0.00,466.00
2024,3,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",44.00,11.00,1.71,0.00,4.17,0.00,5.12,0.00,0.00,639.00,110.00,0.00,222.00,0.00,307.00
2024,3,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",62.00,14.00,3.55,0.00,3.63,0.00,6.81,0.00,0.00,1059.00,279.00,0.00,393.00,0.00,387.00
2024,3,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",115.00,25.00,9.40,0.00,9.84,0.00,5.76,0.00,0.00,1481.00,505.00,0.00,516.00,0.00,460.00
2024,3,MQ,Envoy Air,HDN,"Hayden, CO: Yampa Valley",5.00,2.00,0.28,0.00,1.72,0.00,0.00,0.00,0.00,35.00,5.00,0.00,30.00,0.00,0.00
2024,3,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",62.00,14.00,3.82,1.71,6.06,0.46,1.95,0.00,0.00,565.00,171.00,92.00,194.00,16.00,92.00
2024,3,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",186.00,41.00,15.67,2.43,11.50,0.00,11.40,4.00,0.00,2170.00,686.00,247.00,517.00,0.00,720.00
2024,3,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",115.00,27.00,5.69,0.00,13.20,0.00,8.11,0.00,0.00,1200.00,234.00,0.00,418.00,0.00,548.00
2024,3,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",129.00,17.00,4.80,2.24,2.15,0.00,7.81,4.00,2.00,1025.00,230.00,282.00,93.00,0.00,420.00
2024,3,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",210.00,44.00,8.30,1.38,11.45,1.28,21.60,5.00,0.00,2659.00,311.00,155.00,580.00,37.00,1576.00
2024,3,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",207.00,53.00,10.80,4.11,22.76,0.80,14.54,2.00,0.00,3633.00,367.00,448.00,1654.00,16.00,1148.00
2024,3,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",199.00,28.00,6.85,0.73,10.10,0.00,10.32,5.00,0.00,1393.00,309.00,26.00,352.00,0.00,706.00
2024,3,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",27.00,6.00,3.04,0.19,1.26,0.00,1.51,0.00,0.00,346.00,186.00,3.00,43.00,0.00,114.00
2024,3,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",70.00,8.00,2.93,0.00,2.45,0.00,2.62,1.00,0.00,350.00,166.00,0.00,95.00,0.00,89.00
2024,3,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",85.00,23.00,2.06,2.17,9.23,0.00,9.54,1.00,0.00,1072.00,55.00,66.00,289.00,0.00,662.00
2024,3,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",81.00,11.00,2.02,0.84,3.30,0.00,4.84,2.00,0.00,837.00,107.00,53.00,221.00,0.00,456.00
2024,3,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",62.00,12.00,2.61,0.78,0.72,0.00,7.88,3.00,0.00,591.00,101.00,25.00,16.00,0.00,449.00
2024,3,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",200.00,28.00,6.44,3.19,5.18,0.00,13.20,6.00,0.00,1585.00,266.00,151.00,206.00,0.00,962.00
2024,3,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",52.00,11.00,5.07,0.00,1.32,0.00,4.61,2.00,2.00,665.00,288.00,0.00,61.00,0.00,316.00
2024,3,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",367.00,78.00,18.14,2.44,28.00,0.00,29.43,6.00,0.00,3888.00,697.00,123.00,1069.00,0.00,1999.00
2024,3,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",120.00,22.00,6.96,0.88,8.99,0.00,5.17,4.00,0.00,1248.00,267.00,106.00,319.00,0.00,556.00
2024,3,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",216.00,34.00,7.66,2.38,7.20,0.00,16.76,6.00,0.00,1747.00,250.00,190.00,287.00,0.00,1020.00
2024,3,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",35.00,3.00,0.00,0.47,0.63,0.00,1.90,0.00,0.00,182.00,0.00,38.00,25.00,0.00,119.00
2024,3,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",144.00,19.00,6.32,0.97,4.65,0.00,7.06,1.00,0.00,918.00,354.00,59.00,238.00,0.00,267.00
2024,3,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",31.00,5.00,1.05,0.48,0.52,0.00,2.95,1.00,1.00,616.00,156.00,90.00,62.00,0.00,308.00
2024,3,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",33.00,3.00,0.63,0.34,0.80,0.00,1.23,0.00,0.00,158.00,27.00,22.00,49.00,0.00,60.00
2024,3,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",62.00,10.00,1.16,0.00,2.55,0.00,6.29,2.00,0.00,478.00,94.00,0.00,91.00,0.00,293.00
2024,3,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1386.00,319.00,62.30,12.41,102.13,2.08,140.08,16.00,7.00,19311.00,2887.00,1569.00,5761.00,143.00,8951.00
2024,3,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",27.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",62.00,17.00,2.41,2.19,5.57,0.00,6.82,0.00,0.00,948.00,155.00,172.00,224.00,0.00,397.00
2024,3,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",93.00,20.00,7.82,2.09,4.04,0.00,6.05,1.00,0.00,1049.00,256.00,83.00,149.00,0.00,561.00
2024,3,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",93.00,21.00,4.44,1.00,7.38,0.26,7.92,4.00,2.00,1048.00,268.00,67.00,297.00,10.00,406.00
2024,3,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",31.00,6.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,185.00,64.00,0.00,0.00,0.00,121.00
